 nol, nog, noth, tq, lv           4          16          20          16       65536
 -1.467628663249307E-01  1.028404450875936E-01 -1.359060947082488E-01
  6.930839304590017E-01 -3.276101615685759E-02  1.227510349443887E-02
 -2.123438714180073E-02 -7.249948157791214E-03  2.702040714568533E-02
 -1.666094150514886E-02 -1.941389172354495E-01 -4.170353365734868E-02
 -1.200033988578537E-01  2.342222674500145E-02 -1.062810907454960E-01
  3.566541269043165E-01 -2.201268396334554E-01  5.130191401969946E-01
 -1.450657745233028E-01 -2.995009394998555E-01 -9.004722208883420E-02
 -2.932416066662481E-01  3.551088520590369E-01  3.495932147333392E-01
  5.871060144912209E-02 -3.161325590336351E-01  1.502310018340940E-01
  1.542285944792317E-01 -1.620356718567587E-01  1.818644047228546E-01
  3.087798823902274E-01  1.373887790617433E-01 -2.184170706117816E-01
  7.769432322991411E-02 -1.409071529534243E-01  1.016068749450185E-01
  1.573774243243142E-01 -2.667041099919172E-01  4.004202496290061E-02
 -3.403012923060627E-01  2.020125317226014E-01 -2.582501722530857E-03
  1.908429677488951E-01  3.319555034947642E-02  2.622837265818983E-01
  3.109363643885853E-02  1.658998495152955E-01  9.910396403275307E-02
 -6.036070501500348E-02  1.792852184827081E-01 -1.240033331558268E-01
  1.946831754625125E-01  1.833338669671879E-01 -9.333608711400614E-02
 -3.500308812975252E-01  3.460614917223814E-02  6.899731914003066E-02
 -5.488010954890619E-02  1.770832967557137E-02 -6.390576755076210E-02
 Min. of elapsed time in second is:   5.5126320003182627E-003
