 nol, nog, noth, tq, lv           4          16          20          16       65536
  3.452378549130505E-01  1.478657105705426E-02  3.958042527760908E-02
 -1.366453066789862E-01 -1.715330485039490E-01 -4.790202261715432E-01
  4.925533821612127E-03 -9.285137747496715E-02 -3.515062052185661E-03
 -1.174138061751330E-01  6.617748273306742E-01  8.315085201146825E-02
  1.948769223630551E-01  8.606021528950257E-02  3.302903800932368E-04
  5.900017171865153E-02 -2.336948674207066E-01 -1.816897113684894E-01
 -6.474974376713258E-02  1.251616002777540E-01  1.141052390810130E-01
 -1.654233180456139E-01 -2.615944271932668E-01 -2.162943243138763E-01
  4.410028726590243E-01 -1.653840727422530E-01 -6.973533751308776E-03
  1.918300480270872E-01 -2.777999978735550E-01  1.623051511485407E-01
 -4.654408416701617E-02 -4.708804073279573E-01  3.156525668552353E-02
  7.223672658351392E-02 -7.969565346223792E-02 -9.988608051608628E-03
  8.631745694334164E-02 -3.230975436035987E-01  7.780646154737432E-02
  1.027534458260668E-01 -1.568230225097706E-01 -4.003828556151631E-02
  1.339915845980006E-01 -1.281551401888263E-01 -6.608315198547432E-02
  1.023107400102944E-01  3.336187727816574E-01  8.270046967660111E-02
 -1.665681616661475E-01 -1.328930593364202E-01 -3.806535635562772E-02
  3.022717528311250E-01 -9.909190214107298E-02  1.263903187193028E-02
  1.267245045313750E-01  1.199232424931654E-01  9.457480371581500E-02
  2.407240719071171E-02  1.377585731931579E-01  5.557527429109459E-02
 Min. of elapsed time in second is:   5.6553770000391523E-003
