 nol, nog, noth, tq, lv           6          20          20          15       32768
  2.255601653488229E-01  2.007202795987031E-03  5.650877068465576E-02
  1.530857634488337E-02  4.468720616280363E-04  5.849070597184062E-02
  5.270433466623013E-03 -1.776928051812202E-02  4.774688037036002E-04
 -7.238088863338056E-02 -2.886684326181854E-02 -2.820245658153177E-02
  2.761170242566671E-01 -4.429766439279925E-02 -3.212473262922195E-02
  3.900576192935455E-02  2.175572664114075E-03 -2.492845033786839E-03
  2.506162834435551E-01 -1.287931357835922E-02  1.170965830530727E-01
 -1.437362912896270E-03  1.568871952108175E-05  4.648138706509250E-02
 -2.329791033982382E-02  1.200657428126160E-02  4.888080302028068E-02
 -5.639865253127643E-02 -1.214756129022418E-03 -1.704014029773808E-01
  3.029700905945660E-02  6.607912619609286E-03  2.983507956265699E-02
  1.298454395859895E-01  1.198390954676805E-03 -1.017779191802114E-02
 -4.304069366390370E-02  7.478117631406533E-02  6.317185910387810E-02
  3.322532701509581E-02  5.178265873727473E-02  7.081127712086448E-02
  7.980410300392048E-03  7.446719284930558E-03 -2.287681455165539E-02
 -5.381686547703106E-01  1.706544203112784E-02  3.166791993405985E-02
 -2.145462523400471E-02 -6.847230516993161E-03  6.321610299499485E-02
  1.733236541467010E-01  1.283677647369603E-03  2.555674963617585E-01
 -2.482955185210473E-04 -6.438080442756538E-04  5.350015557485661E-02
 -1.570570248593012E-02  5.519804645824189E-03  3.104658475240674E-02
 Min. of elapsed time in second is:   3.0357409996213391E-003
