 nol, nog, noth, tq, lv           6          19          20          15       32768
  3.259439120873119E-01  5.043946147116012E-02  9.469695041384787E-02
  1.559161409700142E-01  3.686901106656168E-02 -4.641775666061805E-02
 -6.568009168707216E-02 -6.547713378607538E-02 -1.310558856419557E-01
 -2.465839154338030E-01  2.476512520549631E-02  3.735511681176341E-02
 -1.881220876795020E-01 -3.011004316258024E-03  3.203523055975805E-02
 -1.738144450065938E-02 -7.553066364755835E-03 -1.121402982254785E-02
 -8.085596665181202E-02  3.787790259122420E-02 -8.910025891616356E-02
  6.700557240082452E-03 -1.987330694313943E-03 -1.652589614934950E-02
 -1.018103952325889E-01 -4.575982534902561E-02 -1.407110838791845E-01
 -1.262066300654451E-01  3.548818760097143E-02 -2.917552480966455E-02
 -1.697627594465304E-02  6.709113946243793E-03 -1.087837614346231E-02
  1.338918812957835E-01 -2.153306038829589E-03  4.329400117358573E-02
  3.035008394027781E-03 -1.955833011336679E-02  3.724233597661995E-02
  3.622261488605400E-02  1.514670839141483E-01  1.028074967275042E-01
 -5.636525089611926E-03  3.307732842174851E-03 -2.931071568841507E-02
  3.697313313683417E-01 -3.109801829557314E-03 -1.118859531302461E-01
 -1.143644638473713E-02  5.044659106027828E-03 -6.117941384770310E-02
 -2.142217151972191E-01 -1.193441346469591E-03  2.058184321109053E-01
 -1.008883489823220E-02  6.218671938077500E-03 -3.645339811232532E-03
 -1.823476702839402E-02  3.550398626727622E-02 -6.914467372490308E-03
 Min. of elapsed time in second is:   3.3285790004811133E-003
