 nol, nog, noth, tq, lv           3           7          20           8         256
 -3.018283905387456E-02 -2.012703675557287E-01  4.979224990679332E-02
 -1.987594509908511E-01 -7.221188749577548E-02 -8.855079543221661E-02
  7.658775178680659E-02  4.386142565773481E-02  4.015097423667324E-01
 -5.339782658397680E-01 -3.438670227335698E-01 -4.089779779688160E-01
 -3.317090034691342E-03  5.674204253312316E-02  4.549233721019879E-02
 -6.654726027603905E-02  3.073902303904728E-01 -1.461090046144596E-01
 -1.780523010205824E-02  4.333179219317841E-01 -5.259896866902369E-02
  1.323654981100046E-01  5.338855137820727E-02  9.627596270622310E-02
 -1.743832306838528E-01 -2.556892544121068E-01 -1.154995458952617E-01
 -1.069411666525805E-01 -4.303957841990483E-01  3.132432798591822E-01
 -1.211711021827414E-01  1.288009690065199E-01  9.318162793030552E-02
 -8.049341623940991E-01 -2.121175005247490E-01 -2.298888523206746E-01
 -2.822004094649870E-01 -2.936830430816801E-01 -3.870102057381519E-01
  1.119827877772878E-02 -2.199331890005858E-01 -2.390572581709159E-02
 -5.418989718076928E-01 -4.403970528265050E-01 -6.569586616580130E-01
  3.197228942978822E-01 -3.688662159418314E-02 -8.333308187390101E-02
 -1.981828491912079E-01  2.937346297327611E-01 -1.248111271711481E-01
 -5.750428857770444E-01 -3.745499600918299E-02  1.431202391508864E-01
  1.856063441045609E-01 -3.013639846435088E-01  2.081702045843292E-01
 -3.306525217000077E-01  3.772490917242951E-01  3.781201889350182E-02
 Min. of elapsed time in second is:   4.7430999984499067E-005
