 nol, nog, noth, tq, lv           4          26          20          24    16777216
  5.728809260125504E-02  3.966008805324142E-03  3.768759128315136E-02
 -3.185059802663515E-01 -4.495485256652891E-01 -5.660547656081905E-01
 -2.686698068900634E-03 -6.319473012760986E-02  9.400523549096130E-04
  2.465151825745010E-04 -9.015410984050148E-04  4.244788106537484E-02
  1.379854443202068E-01  6.560129521770300E-02 -1.419525103266856E-02
  7.631679006864232E-02  4.292705232834524E-02 -6.322000508909534E-02
  6.399338945206788E-02  3.641537150430845E-03  1.378567036267195E-01
 -1.081087299064298E-01  7.994149515237432E-03  1.800356754767671E-02
  1.769770100524976E-01 -3.000932022144832E-02 -3.094303561550383E-02
  5.133626767583610E-03  1.060944276491167E-01  6.269708200848705E-02
  2.105891053209578E-03 -3.170054264849791E-02  6.390827002798394E-03
  2.796095310387733E-02 -2.842909339747864E-02 -8.251966384234238E-03
  7.831242699052124E-03 -7.160491931353712E-02  6.006218416511019E-03
  7.324331271735135E-02  1.007297264357209E-03  7.770547817744894E-02
  1.398170061957690E-02  7.192923399489843E-04  5.254154327846136E-02
 -3.477213137769964E-02 -2.177404550173378E-02 -2.157757348312655E-02
 -6.046415409574080E-02  1.468158463462783E-02 -7.239210792464498E-03
  9.112914287644736E-02 -4.673752981276119E-03 -1.974555201928927E-02
  2.398096560886838E-02 -1.540662055395299E-03  1.322627947146679E-02
  7.827451515738906E-03  1.216909524952963E-02 -6.188796781059533E-03
 Min. of elapsed time in second is:   2.8392905219998283     
