 nol, nog, noth, tq, lv           3          11          20          12        4096
  1.414842089100782E-01 -8.363790452270344E-02  5.103717396009852E-02
 -1.160999913631042E-01 -6.963238261161779E-02  1.217381582690144E-02
 -1.038140012400972E-02  7.669806728381472E-02  3.338554673044126E-01
 -3.864370091444221E-01  2.254354939472887E-03 -2.032816340653033E-01
 -1.542775638585497E-02  1.062378373494436E-01  8.951109011745104E-02
 -7.892342032320537E-02 -2.261440354768522E-02  3.766532587497841E-02
 -1.678954881973668E-01  3.751823804264171E-02 -2.491950683396676E-01
  4.628332082606426E-02  1.632717239016068E-03  4.022944573825214E-03
  1.032623207269532E-02  1.045309165051848E-01  2.603336145277435E-02
  1.854934500345277E-02  2.241976253419767E-01  8.970867296096356E-03
 -2.831487710992482E-02 -1.909014255788436E-01 -8.621860565602626E-02
 -7.503787551597673E-01  1.100141539181704E-01  7.641162996573211E-02
  1.395093676274736E-02  1.525038836482533E-03 -1.631717694785994E-01
 -2.433615317660661E-01  2.386139979204754E-01  2.056289216162779E-01
 -2.760019711428235E-01 -2.536773685390907E-01 -4.177998114829415E-01
  3.669438071415345E-01  2.393471784310877E-01 -5.497078860193992E-02
  2.508059743292210E-01 -4.908540529750401E-01  1.800151109982196E-01
 -4.353458001398327E-01 -1.898324028186642E-01  9.090645332042152E-02
  4.145324692098301E-02 -4.189791221229208E-02  1.271424274506009E-01
 -1.775452873680886E-01 -6.968678442564168E-02 -3.610967154113587E-01
 Min. of elapsed time in second is:   1.8841600012819981E-004
